Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,City,State,Postal Code,Product ID,Category,Product Name,Sales,Quantity
CA-2012-112375,2012-12-21T00:00:00,2012-12-27T00:00:00,StandardClassShipment,RD-19720,Roger Demir,Daytona Beach,Florida,32114,TEC-AC-10003237,Technology,Memorex Micro Travel Drive 4 GB,50.88,6
CA-2012-112375,2012-12-21T00:00:00,2012-12-27T00:00:00,StandardClassShipment,RD-19720,Roger Demir,Daytona Beach,Florida,32114,OFF-EN-10003798,OfficeSupplies,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",27.312,2
CA-2012-154795,2012-12-20T00:00:00,2012-12-24T00:00:00,StandardClassShipment,GZ-14470,Gary Zandusky,Bullhead City,Arizona,86442,OFF-EN-10003068,OfficeSupplies,#6 3/4 Gummed Flap White Envelopes,7.92,1
CA-2012-154795,2012-12-20T00:00:00,2012-12-24T00:00:00,StandardClassShipment,GZ-14470,Gary Zandusky,Bullhead City,Arizona,86442,FUR-FU-10002088,Furniture,Nu-Dell Float Frame 11 x 14 1/2,14.368,2
CA-2012-125234,2012-11-27T00:00:00,2012-12-01T00:00:00,StandardClassShipment,SN-20710,Steve Nguyen,Los Angeles,California,90049,TEC-AC-10000158,Technology,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3
CA-2012-125234,2012-11-27T00:00:00,2012-12-01T00:00:00,StandardClassShipment,SN-20710,Steve Nguyen,Los Angeles,California,90049,OFF-PA-10000482,OfficeSupplies,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82,3
CA-2014-133501,2014-08-28T00:00:00,2014-09-02T00:00:00,StandardClassShipment,DK-12895,Dana Kaydos,Franklin,Tennessee,37064,OFF-PA-10004888,OfficeSupplies,Xerox 217,5.184,1
CA-2014-130309,2014-12-18T00:00:00,2014-12-22T00:00:00,StandardClassShipment,GB-14575,Giulietta Baptist,Arlington,Virginia,22204,OFF-ST-10003208,OfficeSupplies,Adjustable Depth Letter/Legal Cart,544.38,3
CA-2014-105410,2014-03-20T00:00:00,2014-03-23T00:00:00,FirstClassShipment,ND-18370,Natalie DeCherney,San Francisco,California,94110,OFF-BI-10004970,OfficeSupplies,"ACCOHIDE 3-Ring Binder, Blue, 1""",19.824,6
CA-2014-105410,2014-03-20T00:00:00,2014-03-23T00:00:00,FirstClassShipment,ND-18370,Natalie DeCherney,San Francisco,California,94110,TEC-PH-10000038,Technology,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.504,6
CA-2014-105410,2014-03-20T00:00:00,2014-03-23T00:00:00,FirstClassShipment,ND-18370,Natalie DeCherney,San Francisco,California,94110,TEC-AC-10001552,Technology,Logitech K350 2.4Ghz Wireless Keyboard,99.54,2
CA-2014-105410,2014-03-20T00:00:00,2014-03-23T00:00:00,FirstClassShipment,ND-18370,Natalie DeCherney,San Francisco,California,94110,TEC-AC-10002926,Technology,Logitech Wireless Marathon Mouse M705,199.96,4
CA-2013-120355,2013-09-19T00:00:00,2013-09-26T00:00:00,StandardClassShipment,MM-17260,Magdelene Morse,New Rochelle,New York,10801,FUR-CH-10001394,Furniture,Global Leather Executive Chair,631.782,2
CA-2013-120355,2013-09-19T00:00:00,2013-09-26T00:00:00,StandardClassShipment,MM-17260,Magdelene Morse,New Rochelle,New York,10801,FUR-FU-10004053,Furniture,DAX Two-Tone Silver Metal Document Frame,60.72,3
CA-2014-169894,2014-11-25T00:00:00,2014-11-30T00:00:00,SecondClassShipment,MV-17485,Mark Van Huff,Mesa,Arizona,85204,OFF-BI-10004230,OfficeSupplies,GBC Recycled Grain Textured Covers,20.724,2
CA-2014-169894,2014-11-25T00:00:00,2014-11-30T00:00:00,SecondClassShipment,MV-17485,Mark Van Huff,Mesa,Arizona,85204,OFF-ST-10000060,OfficeSupplies,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,415.872,8
US-2014-100482,2014-04-12T00:00:00,2014-04-16T00:00:00,StandardClassShipment,JL-15130,Jack Lebron,Lancaster,Ohio,43130,OFF-ST-10001325,OfficeSupplies,Sterilite Officeware Hinged File Box,16.768,2
US-2014-100482,2014-04-12T00:00:00,2014-04-16T00:00:00,StandardClassShipment,JL-15130,Jack Lebron,Lancaster,Ohio,43130,TEC-AC-10003441,Technology,Kingston Digital DataTraveler 32GB USB 2.0,27.12,2
CA-2014-107748,2014-12-11T00:00:00,2014-12-13T00:00:00,SecondClassShipment,AG-10330,Alex Grayson,Stockton,California,95207,TEC-PH-10003215,Technology,Jackery Bar Premium Fast-charging Portable Charger,95.84,4
CA-2014-107748,2014-12-11T00:00:00,2014-12-13T00:00:00,SecondClassShipment,AG-10330,Alex Grayson,Stockton,California,95207,OFF-PA-10002005,OfficeSupplies,Xerox 225,12.96,2
CA-2014-153654,2014-11-25T00:00:00,2014-11-27T00:00:00,SecondClassShipment,MD-17860,Michael Dominguez,Asheville,North Carolina,28806,OFF-BI-10004465,OfficeSupplies,Avery Durable Slant Ring Binders,19.008,8
CA-2012-155600,2012-12-04T00:00:00,2012-12-07T00:00:00,SecondClassShipment,RO-19780,Rose O'Brian,Clarksville,Tennessee,37042,OFF-BI-10000545,OfficeSupplies,GBC Ibimaster 500 Manual ProClick Binding System,1598.058,7
CA-2012-155600,2012-12-04T00:00:00,2012-12-07T00:00:00,SecondClassShipment,RO-19780,Rose O'Brian,Clarksville,Tennessee,37042,OFF-AR-10003752,OfficeSupplies,Deluxe Chalkboard Eraser Cleaner,36.96,4
CA-2013-127642,2013-05-22T00:00:00,2013-05-24T00:00:00,FirstClassShipment,CP-12340,Christine Phan,Warwick,Rhode Island,2886,OFF-PA-10000565,OfficeSupplies,Staples,111.96,2
US-2014-163195,2014-02-18T00:00:00,2014-02-22T00:00:00,SecondClassShipment,LL-16840,Lauren Leatherbury,Lafayette,Louisiana,70506,TEC-PH-10003875,Technology,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3
CA-2014-111332,2014-05-21T00:00:00,2014-05-23T00:00:00,SecondClassShipment,NC-18340,Nat Carroll,Fargo,North Dakota,58103,OFF-AR-10001953,OfficeSupplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,131.94,3
CA-2014-111332,2014-05-21T00:00:00,2014-05-23T00:00:00,SecondClassShipment,NC-18340,Nat Carroll,Fargo,North Dakota,58103,OFF-AR-10001374,OfficeSupplies,"BIC Brite Liner Highlighters, Chisel Tip",25.92,4
CA-2014-111332,2014-05-21T00:00:00,2014-05-23T00:00:00,SecondClassShipment,NC-18340,Nat Carroll,Fargo,North Dakota,58103,OFF-ST-10003816,OfficeSupplies,Fellowes High-Stak Drawer Files,704.76,4
CA-2014-111332,2014-05-21T00:00:00,2014-05-23T00:00:00,SecondClassShipment,NC-18340,Nat Carroll,Fargo,North Dakota,58103,OFF-FA-10001843,OfficeSupplies,Staples,7.41,3
CA-2014-111332,2014-05-21T00:00:00,2014-05-23T00:00:00,SecondClassShipment,NC-18340,Nat Carroll,Fargo,North Dakota,58103,OFF-AR-10000657,OfficeSupplies,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",21.5,10
CA-2014-117044,2014-09-12T00:00:00,2014-09-14T00:00:00,SecondClassShipment,HA-14920,Helen Andreada,Chicago,Illinois,60623,OFF-FA-10000936,OfficeSupplies,Acco Hot Clips Clips to Go,10.528,4
CA-2014-117044,2014-09-12T00:00:00,2014-09-14T00:00:00,SecondClassShipment,HA-14920,Helen Andreada,Chicago,Illinois,60623,OFF-PA-10003657,OfficeSupplies,Xerox 1927,20.544,6
US-2013-165078,2013-11-06T00:00:00,2013-11-11T00:00:00,StandardClassShipment,MA-17995,Michelle Arnett,Lawrence,Indiana,46226,OFF-BI-10001989,OfficeSupplies,Premium Transparent Presentation Covers by GBC,104.9,5
US-2013-165078,2013-11-06T00:00:00,2013-11-11T00:00:00,StandardClassShipment,MA-17995,Michelle Arnett,Lawrence,Indiana,46226,OFF-AR-10002987,OfficeSupplies,Prismacolor Color Pencil Set,39.68,2
US-2013-165078,2013-11-06T00:00:00,2013-11-11T00:00:00,StandardClassShipment,MA-17995,Michelle Arnett,Lawrence,Indiana,46226,OFF-LA-10000414,OfficeSupplies,Avery 503,51.75,5
US-2014-169320,2014-07-24T00:00:00,2014-07-26T00:00:00,SecondClassShipment,LH-16900,Lena Hernandez,Elkhart,Indiana,46514,OFF-AR-10003602,OfficeSupplies,"Quartet Omega Colored Chalk, 12/Pack",11.68,2
US-2014-169320,2014-07-24T00:00:00,2014-07-26T00:00:00,SecondClassShipment,LH-16900,Lena Hernandez,Elkhart,Indiana,46514,TEC-AC-10002550,Technology,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",159.75,5
CA-2013-158575,2013-11-19T00:00:00,2013-11-25T00:00:00,StandardClassShipment,SB-20290,Sean Braxton,Kent,Ohio,44240,OFF-AP-10002998,OfficeSupplies,Holmes 99% HEPA Air Purifier,103.968,6
CA-2011-166954,2011-04-25T00:00:00,2011-04-30T00:00:00,StandardClassShipment,BT-11305,Beth Thompson,San Gabriel,California,91776,FUR-FU-10003708,Furniture,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303.25,5
CA-2011-166954,2011-04-25T00:00:00,2011-04-30T00:00:00,StandardClassShipment,BT-11305,Beth Thompson,San Gabriel,California,91776,OFF-AP-10001391,OfficeSupplies,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,270.72,3
CA-2011-166954,2011-04-25T00:00:00,2011-04-30T00:00:00,StandardClassShipment,BT-11305,Beth Thompson,San Gabriel,California,91776,FUR-CH-10003973,Furniture,GuestStacker Chair with Chrome Finish Legs,1487.04,5
CA-2012-140830,2012-11-30T00:00:00,2012-12-02T00:00:00,SecondClassShipment,PS-18970,Paul Stevenson,Henderson,Kentucky,42420,OFF-EN-10000461,OfficeSupplies,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2
CA-2012-140830,2012-11-30T00:00:00,2012-12-02T00:00:00,SecondClassShipment,PS-18970,Paul Stevenson,Henderson,Kentucky,42420,OFF-EN-10002831,OfficeSupplies,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",71.88,2
CA-2012-152891,2012-10-25T00:00:00,2012-10-30T00:00:00,StandardClassShipment,TB-21625,Trudy Brown,San Francisco,California,94110,OFF-AR-10004648,OfficeSupplies,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3
CA-2012-152891,2012-10-25T00:00:00,2012-10-30T00:00:00,StandardClassShipment,TB-21625,Trudy Brown,San Francisco,California,94110,FUR-TA-10001857,Furniture,Balt Solid Wood Rectangular Table,253.176,3
US-2012-122784,2012-07-20T00:00:00,2012-07-27T00:00:00,StandardClassShipment,RA-19915,Russell Applegate,Highland Park,Illinois,60035,OFF-BI-10000546,OfficeSupplies,Avery Durable Binders,2.88,5
US-2012-122784,2012-07-20T00:00:00,2012-07-27T00:00:00,StandardClassShipment,RA-19915,Russell Applegate,Highland Park,Illinois,60035,FUR-BO-10004690,Furniture,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,384.944,4
US-2012-122784,2012-07-20T00:00:00,2012-07-27T00:00:00,StandardClassShipment,RA-19915,Russell Applegate,Highland Park,Illinois,60035,TEC-PH-10001557,Technology,Pyle PMP37LED,153.584,2
US-2012-122784,2012-07-20T00:00:00,2012-07-27T00:00:00,StandardClassShipment,RA-19915,Russell Applegate,Highland Park,Illinois,60035,FUR-BO-10002545,Furniture,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",913.43,5
CA-2013-156811,2013-10-28T00:00:00,2013-11-03T00:00:00,StandardClassShipment,BP-11095,Bart Pistole,San Francisco,California,94122,OFF-AP-10001366,OfficeSupplies,Staples,43.92,4
CA-2013-156811,2013-10-28T00:00:00,2013-11-03T00:00:00,StandardClassShipment,BP-11095,Bart Pistole,San Francisco,California,94122,OFF-BI-10001628,OfficeSupplies,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3
CA-2014-111556,2014-11-21T00:00:00,2014-11-23T00:00:00,FirstClassShipment,CD-11920,Carlos Daly,New York City,New York,10035,OFF-PA-10003651,OfficeSupplies,Xerox 1968,46.76,7
CA-2014-111556,2014-11-21T00:00:00,2014-11-23T00:00:00,FirstClassShipment,CD-11920,Carlos Daly,New York City,New York,10035,FUR-BO-10003159,Furniture,"Sauder Camden County Collection Libraries, Planked Cherry Finish",183.968,2
CA-2014-111556,2014-11-21T00:00:00,2014-11-23T00:00:00,FirstClassShipment,CD-11920,Carlos Daly,New York City,New York,10035,TEC-PH-10001459,Technology,Samsung Galaxy Mega 6.3,1259.97,3
CA-2014-111556,2014-11-21T00:00:00,2014-11-23T00:00:00,FirstClassShipment,CD-11920,Carlos Daly,New York City,New York,10035,OFF-AR-10004602,OfficeSupplies,Boston KS Multi-Size Manual Pencil Sharpener,68.97,3
CA-2013-108868,2013-09-09T00:00:00,2013-09-13T00:00:00,StandardClassShipment,KB-16585,Ken Black,Dallas,Texas,75081,OFF-AR-10001953,OfficeSupplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2
CA-2013-108868,2013-09-09T00:00:00,2013-09-13T00:00:00,StandardClassShipment,KB-16585,Ken Black,Dallas,Texas,75081,TEC-PH-10000923,Technology,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",59.96,5
CA-2013-148740,2013-11-16T00:00:00,2013-11-20T00:00:00,StandardClassShipment,AH-10690,Anna Häberlin,San Diego,California,92024,TEC-PH-10002549,Technology,Polycom SoundPoint IP 450 VoIP phone,361.376,2
US-2011-138758,2011-07-07T00:00:00,2011-07-11T00:00:00,StandardClassShipment,JL-15835,John Lee,Philadelphia,Pennsylvania,19120,FUR-CH-10002880,Furniture,"Global High-Back Leather Tilter, Burgundy",172.186,2
US-2011-138758,2011-07-07T00:00:00,2011-07-11T00:00:00,StandardClassShipment,JL-15835,John Lee,Philadelphia,Pennsylvania,19120,FUR-FU-10003039,Furniture,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",69.008,2
CA-2013-114538,2013-12-27T00:00:00,2013-12-28T00:00:00,FirstClassShipment,RC-19825,Roy Collins,Colorado Springs,Colorado,80906,OFF-AR-10002445,OfficeSupplies,SANFORD Major Accent Highlighters,11.328,2
CA-2011-127936,2011-09-02T00:00:00,2011-09-04T00:00:00,FirstClassShipment,CL-12565,Clay Ludtke,New York City,New York,10009,OFF-AR-10002445,OfficeSupplies,SANFORD Major Accent Highlighters,21.24,3
CA-2012-164336,2012-07-05T00:00:00,2012-07-10T00:00:00,StandardClassShipment,MW-18220,Mitch Webber,Philadelphia,Pennsylvania,19140,TEC-AC-10002345,Technology,HP Standard 104 key PS/2 Keyboard,34.8,3
CA-2012-164336,2012-07-05T00:00:00,2012-07-10T00:00:00,StandardClassShipment,MW-18220,Mitch Webber,Philadelphia,Pennsylvania,19140,OFF-ST-10001558,OfficeSupplies,Acco Perma 4000 Stacking Storage Drawers,38.976,3
CA-2013-100041,2013-11-21T00:00:00,2013-11-26T00:00:00,StandardClassShipment,BF-10975,Barbara Fisher,Columbus,Indiana,47201,OFF-PA-10001622,OfficeSupplies,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",9.08,2
CA-2013-100041,2013-11-21T00:00:00,2013-11-26T00:00:00,StandardClassShipment,BF-10975,Barbara Fisher,Columbus,Indiana,47201,OFF-PA-10000418,OfficeSupplies,Xerox 189,314.55,3
CA-2013-100041,2013-11-21T00:00:00,2013-11-26T00:00:00,StandardClassShipment,BF-10975,Barbara Fisher,Columbus,Indiana,47201,OFF-BI-10000343,OfficeSupplies,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.91,1
US-2011-154879,2011-05-06T00:00:00,2011-05-11T00:00:00,StandardClassShipment,SN-20710,Steve Nguyen,Los Angeles,California,90004,OFF-LA-10004425,OfficeSupplies,Staples,5.78,2
US-2011-154879,2011-05-06T00:00:00,2011-05-11T00:00:00,StandardClassShipment,SN-20710,Steve Nguyen,Los Angeles,California,90004,OFF-AR-10001897,OfficeSupplies,Model L Table or Wall-Mount Pencil Sharpener,107.94,6
CA-2011-130624,2011-06-21T00:00:00,2011-06-24T00:00:00,FirstClassShipment,TB-21280,Toby Braunhardt,New York City,New York,10024,OFF-PA-10003883,OfficeSupplies,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,3
CA-2011-130624,2011-06-21T00:00:00,2011-06-24T00:00:00,FirstClassShipment,TB-21280,Toby Braunhardt,New York City,New York,10024,TEC-PH-10003963,Technology,GE 2-Jack Phone Line Splitter,617.97,3
CA-2011-130624,2011-06-21T00:00:00,2011-06-24T00:00:00,FirstClassShipment,TB-21280,Toby Braunhardt,New York City,New York,10024,OFF-AP-10001303,OfficeSupplies,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3
CA-2014-132339,2014-08-20T00:00:00,2014-08-24T00:00:00,StandardClassShipment,JB-15400,Jennifer Braxton,Lawrence,Massachusetts,1841,OFF-BI-10003925,OfficeSupplies,Fellowes PB300 Plastic Comb Binding Machine,387.99,1
CA-2011-153983,2011-11-29T00:00:00,2011-12-06T00:00:00,StandardClassShipment,AH-10210,Alan Hwang,San Francisco,California,94122,TEC-PH-10004586,Technology,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2
CA-2011-153983,2011-11-29T00:00:00,2011-12-06T00:00:00,StandardClassShipment,AH-10210,Alan Hwang,San Francisco,California,94122,OFF-FA-10003495,OfficeSupplies,Staples,30.4,5
CA-2014-112900,2014-04-10T00:00:00,2014-04-13T00:00:00,SecondClassShipment,KL-16645,Ken Lonsdale,Detroit,Michigan,48205,OFF-BI-10002867,OfficeSupplies,GBC Recycled Regency Composition Covers,478.24,8
CA-2011-160157,2011-12-20T00:00:00,2011-12-27T00:00:00,StandardClassShipment,MH-17455,Mark Hamilton,Hamilton,Ohio,45011,FUR-FU-10003773,Furniture,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,190.848,3
CA-2011-139633,2011-12-17T00:00:00,2011-12-24T00:00:00,StandardClassShipment,EC-14050,Erin Creighton,Columbus,Ohio,43229,OFF-BI-10002954,OfficeSupplies,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,5.484,4
CA-2012-163090,2012-11-17T00:00:00,2012-11-21T00:00:00,SecondClassShipment,GH-14665,Greg Hansen,Chicago,Illinois,60610,OFF-SU-10002537,OfficeSupplies,Acme Box Cutter Scissors,40.92,5
CA-2011-117016,2011-03-04T00:00:00,2011-03-09T00:00:00,StandardClassShipment,SC-20095,Sanjit Chand,Margate,Florida,33063,OFF-AR-10001374,OfficeSupplies,"BIC Brite Liner Highlighters, Chisel Tip",15.552,3
CA-2014-159464,2014-05-19T00:00:00,2014-05-20T00:00:00,FirstClassShipment,TB-21355,Todd Boyes,Sandy Springs,Georgia,30328,OFF-AP-10001492,OfficeSupplies,"Acco Six-Outlet Power Strip, 4' Cord Length",17.24,2
CA-2014-159464,2014-05-19T00:00:00,2014-05-20T00:00:00,FirstClassShipment,TB-21355,Todd Boyes,Sandy Springs,Georgia,30328,FUR-BO-10003546,Furniture,Hon 4-Shelf Metal Bookcases,302.94,3
CA-2014-159464,2014-05-19T00:00:00,2014-05-20T00:00:00,FirstClassShipment,TB-21355,Todd Boyes,Sandy Springs,Georgia,30328,TEC-PH-10002185,Technology,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,34.75,5
CA-2014-159464,2014-05-19T00:00:00,2014-05-20T00:00:00,FirstClassShipment,TB-21355,Todd Boyes,Sandy Springs,Georgia,30328,OFF-BI-10000315,OfficeSupplies,Poly Designer Cover & Back,113.94,6
CA-2014-159464,2014-05-19T00:00:00,2014-05-20T00:00:00,FirstClassShipment,TB-21355,Todd Boyes,Sandy Springs,Georgia,30328,TEC-PH-10002350,Technology,Apple EarPods with Remote and Mic,55.98,2
US-2014-103226,2014-09-23T00:00:00,2014-09-29T00:00:00,StandardClassShipment,DW-13195,David Wiener,Albuquerque,New Mexico,87105,OFF-PA-10002666,OfficeSupplies,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18,3
CA-2014-119452,2014-03-22T00:00:00,2014-03-28T00:00:00,StandardClassShipment,CL-12565,Clay Ludtke,Tulsa,Oklahoma,74133,FUR-CH-10004495,Furniture,"Global Leather and Oak Executive Chair, Black",1805.88,6
CA-2013-168893,2013-11-04T00:00:00,2013-11-09T00:00:00,SecondClassShipment,AP-10915,Arthur Prichep,Henderson,Kentucky,42420,OFF-FA-10002280,OfficeSupplies,Advantus Plastic Paper Clips,20,4
CA-2013-168893,2013-11-04T00:00:00,2013-11-09T00:00:00,SecondClassShipment,AP-10915,Arthur Prichep,Henderson,Kentucky,42420,OFF-AR-10001770,OfficeSupplies,Economy #2 Pencils,7.98,3
CA-2013-168893,2013-11-04T00:00:00,2013-11-09T00:00:00,SecondClassShipment,AP-10915,Arthur Prichep,Henderson,Kentucky,42420,FUR-FU-10002885,Furniture,Magna Visual Magnetic Picture Hangers,24.1,5
CA-2013-168893,2013-11-04T00:00:00,2013-11-09T00:00:00,SecondClassShipment,AP-10915,Arthur Prichep,Henderson,Kentucky,42420,OFF-AR-10003772,OfficeSupplies,Boston 16750 Black Compact Battery Pencil Sharpener,8.75,1
CA-2013-168893,2013-11-04T00:00:00,2013-11-09T00:00:00,SecondClassShipment,AP-10915,Arthur Prichep,Henderson,Kentucky,42420,FUR-TA-10003392,Furniture,Global Adaptabilities Conference Tables,842.94,3
CA-2013-163398,2013-05-04T00:00:00,2013-05-09T00:00:00,StandardClassShipment,CB-12415,Christy Brittain,Chicago,Illinois,60653,OFF-BI-10000014,OfficeSupplies,Heavy-Duty E-Z-D Binders,2.182,1
CA-2013-163398,2013-05-04T00:00:00,2013-05-09T00:00:00,StandardClassShipment,CB-12415,Christy Brittain,Chicago,Illinois,60653,OFF-AR-10003217,OfficeSupplies,Newell 316,27.384,7
CA-2013-163398,2013-05-04T00:00:00,2013-05-09T00:00:00,StandardClassShipment,CB-12415,Christy Brittain,Chicago,Illinois,60653,OFF-AP-10002403,OfficeSupplies,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26.406,3
CA-2013-162726,2013-12-28T00:00:00,2014-01-03T00:00:00,StandardClassShipment,MT-17815,Meg Tillman,Port Arthur,Texas,77642,OFF-PA-10001972,OfficeSupplies,Xerox 214,10.368,2
CA-2013-162726,2013-12-28T00:00:00,2014-01-03T00:00:00,StandardClassShipment,MT-17815,Meg Tillman,Port Arthur,Texas,77642,OFF-PA-10004041,OfficeSupplies,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68,4
US-2013-111290,2013-07-23T00:00:00,2013-07-27T00:00:00,StandardClassShipment,DK-13375,Dennis Kane,Westland,Michigan,48185,TEC-AC-10004975,Technology,Plantronics Audio 995 Wireless Stereo Headset,109.95,1
US-2013-111290,2013-07-23T00:00:00,2013-07-27T00:00:00,StandardClassShipment,DK-13375,Dennis Kane,Westland,Michigan,48185,OFF-ST-10001932,OfficeSupplies,Fellowes Staxonsteel Drawer Files,965.85,5
US-2013-111290,2013-07-23T00:00:00,2013-07-27T00:00:00,StandardClassShipment,DK-13375,Dennis Kane,Westland,Michigan,48185,OFF-AR-10001761,OfficeSupplies,Avery Hi-Liter Smear-Safe Highlighters,29.2,5
US-2013-111290,2013-07-23T00:00:00,2013-07-27T00:00:00,StandardClassShipment,DK-13375,Dennis Kane,Westland,Michigan,48185,OFF-PA-10002262,OfficeSupplies,Xerox 192,32.4,5
US-2011-147704,2011-11-16T00:00:00,2011-11-21T00:00:00,StandardClassShipment,SR-20740,Steven Roelle,Bloomington,Indiana,47401,OFF-EN-10004483,OfficeSupplies,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,5
US-2011-147704,2011-11-16T00:00:00,2011-11-21T00:00:00,StandardClassShipment,SR-20740,Steven Roelle,Bloomington,Indiana,47401,OFF-PA-10003270,OfficeSupplies,Xerox 1954,31.68,6
US-2011-147704,2011-11-16T00:00:00,2011-11-21T00:00:00,StandardClassShipment,SR-20740,Steven Roelle,Bloomington,Indiana,47401,OFF-BI-10001634,OfficeSupplies,Wilson Jones Active Use Binders,29.12,4
US-2011-147704,2011-11-16T00:00:00,2011-11-21T00:00:00,StandardClassShipment,SR-20740,Steven Roelle,Bloomington,Indiana,47401,OFF-ST-10000675,OfficeSupplies,"File Shuttle II and Handi-File, Black",169.45,5
CA-2012-121965,2012-06-19T00:00:00,2012-06-23T00:00:00,StandardClassShipment,LH-17155,Logan Haushalter,Los Angeles,California,90032,FUR-FU-10000732,Furniture,Eldon 200 Class Desk Accessories,12.56,2
CA-2012-121965,2012-06-19T00:00:00,2012-06-23T00:00:00,StandardClassShipment,LH-17155,Logan Haushalter,Los Angeles,California,90032,OFF-PA-10004355,OfficeSupplies,Xerox 231,6.48,1
CA-2012-121965,2012-06-19T00:00:00,2012-06-23T00:00:00,StandardClassShipment,LH-17155,Logan Haushalter,Los Angeles,California,90032,OFF-EN-10000056,OfficeSupplies,Cameo Buff Policy Envelopes,186.69,3
CA-2013-147137,2013-07-05T00:00:00,2013-07-07T00:00:00,FirstClassShipment,AA-10645,Anna Andreadi,San Francisco,California,94109,FUR-FU-10000221,Furniture,"Master Caster Door Stop, Brown",25.4,5
CA-2013-147137,2013-07-05T00:00:00,2013-07-07T00:00:00,FirstClassShipment,AA-10645,Anna Andreadi,San Francisco,California,94109,OFF-EN-10003567,OfficeSupplies,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2
CA-2013-147137,2013-07-05T00:00:00,2013-07-07T00:00:00,FirstClassShipment,AA-10645,Anna Andreadi,San Francisco,California,94109,FUR-BO-10001811,Furniture,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5
CA-2013-147137,2013-07-05T00:00:00,2013-07-07T00:00:00,FirstClassShipment,AA-10645,Anna Andreadi,San Francisco,California,94109,OFF-ST-10002486,OfficeSupplies,Eldon Shelf Savers Cubes and Bins,27.92,4
US-2012-146745,2012-09-03T00:00:00,2012-09-08T00:00:00,StandardClassShipment,AS-10630,Ann Steele,San Francisco,California,94110,FUR-CH-10002372,Furniture,Office Star - Ergonomically Designed Knee Chair,129.568,2
US-2012-146745,2012-09-03T00:00:00,2012-09-08T00:00:00,StandardClassShipment,AS-10630,Ann Steele,San Francisco,California,94110,OFF-BI-10003274,OfficeSupplies,"Avery Durable Slant Ring Binders, No Labels",6.368,2
CA-2014-115175,2014-08-08T00:00:00,2014-08-13T00:00:00,StandardClassShipment,MC-17575,Matt Collins,San Jose,California,95123,OFF-PA-10001878,OfficeSupplies,Xerox 1891,244.55,5
CA-2014-105851,2014-03-14T00:00:00,2014-03-21T00:00:00,StandardClassShipment,SE-20110,Sanjit Engle,Denver,Colorado,80219,OFF-SU-10002881,OfficeSupplies,Martin Yale Chadless Opener Electric Letter Opener,1332.496,2
US-2014-125717,2014-09-29T00:00:00,2014-10-02T00:00:00,FirstClassShipment,DS-13030,Darrin Sayre,Aurora,Colorado,80013,FUR-FU-10001979,Furniture,Dana Halogen Swing-Arm Architect Lamp,32.776,1
US-2014-125717,2014-09-29T00:00:00,2014-10-02T00:00:00,FirstClassShipment,DS-13030,Darrin Sayre,Aurora,Colorado,80013,OFF-ST-10001522,OfficeSupplies,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2
